Game_id,Score,Steps,Epsilon
228,0,108,0.7729999999999997
229,1,3,0.7719999999999997
230,1,73,0.7709999999999997
231,0,163,0.7699999999999997
232,0,28,0.7689999999999997
233,1,96,0.7679999999999997
234,1,15,0.7669999999999997
235,0,93,0.7659999999999997
236,1,70,0.7649999999999997
237,0,69,0.7639999999999997
238,0,32,0.7629999999999997
239,0,29,0.7619999999999997
240,0,134,0.7609999999999997
241,0,55,0.7599999999999997
242,0,40,0.7589999999999997
243,0,67,0.7579999999999997
244,0,99,0.7569999999999997
245,1,77,0.7559999999999997
246,1,39,0.7549999999999997
247,1,78,0.7539999999999997
248,1,80,0.7529999999999997
249,0,17,0.7519999999999997
250,1,251,0.7509999999999997
251,1,87,0.7499999999999997
252,0,72,0.7489999999999997
253,1,17,0.7479999999999997
254,0,71,0.7469999999999997
255,0,31,0.7459999999999997
256,1,42,0.7449999999999997
257,0,52,0.7439999999999997
258,0,54,0.7429999999999997
259,1,42,0.7419999999999997
260,0,77,0.7409999999999997
261,0,67,0.7399999999999997
262,0,250,0.7389999999999997
263,1,63,0.7379999999999997
264,0,33,0.7369999999999997
265,1,66,0.7359999999999997
266,0,79,0.7349999999999997
267,1,75,0.7339999999999997
268,0,22,0.7329999999999997
269,1,13,0.7319999999999997
270,0,87,0.7309999999999997
271,0,112,0.7299999999999996
272,1,41,0.7289999999999996
273,1,81,0.7279999999999996
274,0,38,0.7269999999999996
275,0,108,0.7259999999999996
276,0,176,0.7249999999999996
277,0,246,0.7239999999999996
278,0,62,0.7229999999999996
279,1,115,0.7219999999999996
280,0,32,0.7209999999999996
281,0,26,0.7199999999999996
282,1,74,0.7189999999999996
283,0,60,0.7179999999999996
284,0,19,0.7169999999999996
285,0,67,0.7159999999999996
286,0,24,0.7149999999999996
287,1,73,0.7139999999999996
288,0,17,0.7129999999999996
289,1,72,0.7119999999999996
290,0,23,0.7109999999999996
291,0,20,0.7099999999999996
292,0,144,0.7089999999999996
293,0,22,0.7079999999999996
294,0,70,0.7069999999999996
295,1,16,0.7059999999999996
296,1,46,0.7049999999999996
297,0,32,0.7039999999999996
298,0,37,0.7029999999999996
299,1,67,0.7019999999999996
300,1,105,0.7009999999999996
301,0,128,0.6999999999999996
302,1,122,0.6989999999999996
303,1,199,0.6979999999999996
304,1,45,0.6969999999999996
305,0,62,0.6959999999999996
306,1,41,0.6949999999999996
307,0,22,0.6939999999999996
308,1,257,0.6929999999999996
309,0,55,0.6919999999999996
310,1,81,0.6909999999999996
311,0,47,0.6899999999999996
312,0,35,0.6889999999999996
313,0,64,0.6879999999999996
314,0,24,0.6869999999999996
315,0,89,0.6859999999999996
316,0,19,0.6849999999999996
317,0,151,0.6839999999999996
318,0,41,0.6829999999999996
319,0,17,0.6819999999999996
320,1,61,0.6809999999999996
321,0,96,0.6799999999999996
322,0,122,0.6789999999999996
323,0,36,0.6779999999999996
324,0,53,0.6769999999999996
325,1,42,0.6759999999999996
326,1,27,0.6749999999999996
327,0,23,0.6739999999999996
328,0,30,0.6729999999999996
329,0,37,0.6719999999999996
330,1,40,0.6709999999999996
331,0,24,0.6699999999999996
332,1,63,0.6689999999999996
333,0,20,0.6679999999999996
334,0,50,0.6669999999999996
335,0,31,0.6659999999999996
336,1,75,0.6649999999999996
337,0,136,0.6639999999999996
338,0,216,0.6629999999999996
339,1,139,0.6619999999999996
340,1,31,0.6609999999999996
341,0,78,0.6599999999999996
342,0,79,0.6589999999999996
343,0,39,0.6579999999999996
344,0,38,0.6569999999999996
345,0,13,0.6559999999999996
346,0,210,0.6549999999999996
347,1,82,0.6539999999999996
348,1,62,0.6529999999999996
349,1,307,0.6519999999999996
350,0,61,0.6509999999999996
351,0,253,0.6499999999999996
352,1,54,0.6489999999999996
353,1,24,0.6479999999999996
354,0,30,0.6469999999999996
355,1,32,0.6459999999999996
356,0,52,0.6449999999999996
357,0,103,0.6439999999999996
358,0,28,0.6429999999999996
359,0,27,0.6419999999999996
360,0,46,0.6409999999999996
